358,"(977.4694, 866.5411)","(1229.897, 1374.1716)",0,True,56,"(977.4694, 866.5411)","(1229.897, 1374.1716)",1,True,56,"(977.4694, 866.5411)","(1229.897, 1374.1716)",2,True,56
359,"(1045.2951, 1326.0362)","(1258.5208, 940.2652)",0,True,18,"(1045.2951, 1326.0362)","(1258.5208, 940.2652)",1,True,18,"(1045.2951, 1326.0362)","(1258.5208, 940.2652)",2,True,18
363,"(1443.85, 1247.5153)","(1583.7175, 1086.581)",0,True,20,"(1443.85, 1247.5153)","(1583.7175, 1086.581)",1,True,20,"(1443.85, 1247.5153)","(1583.7175, 1086.581)",2,True,20
366,"(1139.8315, 851.2107)","(1540.2352, 952.9712)",0,True,62,"(1139.8315, 851.2107)","(1540.2352, 952.9712)",1,True,62,"(1139.8315, 851.2107)","(1540.2352, 952.9712)",2,True,62
367,"(1332.8516, 878.8601)","(1377.1853, 1014.4749)",0,True,56,"(1332.8516, 878.8601)","(1377.1853, 1014.4749)",1,True,56,"(1332.8516, 878.8601)","(1377.1853, 1014.4749)",2,True,56
373,"(1448.85, 825.2472)","(1436.2484, 1320.2489)",0,True,57,"(1448.85, 825.2472)","(1436.2484, 1320.2489)",1,True,57,"(1448.85, 825.2472)","(1436.2484, 1320.2489)",2,True,57
374,"(1521.1478, 1006.8146)","(1095.5509, 855.3917)",0,True,40,"(1521.1478, 1006.8146)","(1095.5509, 855.3917)",1,True,40,"(1521.1478, 1006.8146)","(1095.5509, 855.3917)",2,True,40
377,"(1560.8643, 1287.7116)","(1287.4326, 837.5651)",0,True,25,"(1560.8643, 1287.7116)","(1287.4326, 837.5651)",1,True,25,"(1560.8643, 1287.7116)","(1287.4326, 837.5651)",2,True,25
380,"(1390.4378, 829.2989)","(1521.1478, 1006.8146)",0,True,61,"(1390.4378, 829.2989)","(1521.1478, 1006.8146)",1,True,61,"(1390.4378, 829.2989)","(1521.1478, 1006.8146)",2,True,61
382,"(1378.1079, 1391.5401)","(1513.0576, 1399.0119)",0,True,7,"(1378.1079, 1391.5401)","(1513.0576, 1399.0119)",1,True,7,"(1378.1079, 1391.5401)","(1513.0576, 1399.0119)",2,True,7
383,"(1063.1598, 1215.5397)","(1217.0293, 1195.3785)",0,True,24,"(1063.1598, 1215.5397)","(1217.0293, 1195.3785)",1,True,24,"(1063.1598, 1215.5397)","(1217.0293, 1195.3785)",2,True,24
385,"(1066.0306, 858.179)","(1565.3017, 1026.5662)",0,True,62,"(1066.0306, 858.179)","(1565.3017, 1026.5662)",1,True,62,"(1066.0306, 858.179)","(1565.3017, 1026.5662)",2,True,62
386,"(1478.0561, 823.2213)","(936.949, 958.4865)",0,True,55,"(1478.0561, 823.2213)","(936.949, 958.4865)",1,True,55,"(1478.0561, 823.2213)","(936.949, 958.4865)",2,True,55
387,"(1252.5951, 985.0367)","(1513.8041, 880.3252)",0,True,44,"(1252.5951, 985.0367)","(1513.8041, 880.3252)",1,True,44,"(1252.5951, 985.0367)","(1513.8041, 880.3252)",2,True,44
391,"(966.3307, 964.7102)","(1159.3706, 1356.2768)",0,True,50,"(966.3307, 964.7102)","(1159.3706, 1356.2768)",1,True,50,"(966.3307, 964.7102)","(1159.3706, 1356.2768)",2,True,50
392,"(936.949, 958.4865)","(1361.485, 861.7126)",0,True,48,"(936.949, 958.4865)","(1361.485, 861.7126)",1,True,48,"(936.949, 958.4865)","(1361.485, 861.7126)",2,True,48
393,"(1407.4447, 1060.8577)","(1442.3297, 1262.062)",0,True,29,"(1407.4447, 1060.8577)","(1442.3297, 1262.062)",1,True,29,"(1407.4447, 1060.8577)","(1442.3297, 1262.062)",2,True,29
397,"(1428.6469, 1392.9826)","(852.025, 1241.0709)",0,True,10,"(1428.6469, 1392.9826)","(852.025, 1241.0709)",1,True,10,"(1428.6469, 1392.9826)","(852.025, 1241.0709)",2,True,10
398,"(948.528, 885.346)","(1540.2352, 952.9712)",0,True,53,"(948.528, 885.346)","(1540.2352, 952.9712)",1,True,53,"(948.528, 885.346)","(1540.2352, 952.9712)",2,True,53
399,"(871.2768, 1185.7218)","(1173.4758, 1359.8558)",0,True,37,"(871.2768, 1185.7218)","(1173.4758, 1359.8558)",1,True,37,"(871.2768, 1185.7218)","(1173.4758, 1359.8558)",2,True,37
400,"(1628.6736, 1216.0092)","(1550.8076, 982.0295)",0,True,32,"(1628.6736, 1216.0092)","(1550.8076, 982.0295)",1,True,32,"(1628.6736, 1216.0092)","(1550.8076, 982.0295)",2,True,32
404,"(981.0215, 967.8221)","(890.5287, 1130.3727)",0,True,51,"(981.0215, 967.8221)","(890.5287, 1130.3727)",1,True,51,"(981.0215, 967.8221)","(890.5287, 1130.3727)",2,True,51
405,"(1623.4829, 1201.9397)","(1332.8516, 878.8601)",0,True,33,"(1623.4829, 1201.9397)","(1332.8516, 878.8601)",1,True,33,"(1623.4829, 1201.9397)","(1332.8516, 878.8601)",2,True,33
